user_id,RFM Score,Segment
20191,114,Cannot Lose Them
20192,411,New Customers
20198,214,Cannot Lose Them
20199,134,At Risk
20200,114,Cannot Lose Them
20201,312,About To Sleep
20202,411,New Customers
20203,111,Lost customers
20204,242,At Risk
20205,531,Potential Loyalist
20206,141,Lost customers
20207,253,At Risk
20209,433,Potential Loyalist
20210,133,At Risk
20211,231,About To Sleep
20211,231,Hibernating customers
20212,232,Hibernating customers
20213,445,Champions
20214,552,Potential Loyalist
20216,554,Champions
20217,214,Cannot Lose Them
20219,111,Lost customers
20220,311,New Customers
20222,411,New Customers
20223,133,At Risk
20224,531,Potential Loyalist
20225,134,At Risk
20226,115,Cannot Lose Them
20227,432,Potential Loyalist
20229,242,At Risk
20230,435,Loyal
20231,235,At Risk
20232,535,Need Attention
20233,214,Cannot Lose Them
20234,334,Need Attention
20235,551,Potential Loyalist
20237,445,Champions
20238,211,Hibernating customers
20240,132,Hibernating customers
20241,311,New Customers
20243,415,Promising
20245,434,Need Attention
20246,314,Promising
20247,115,Cannot Lose Them
20248,434,Need Attention
20249,455,Champions
20250,214,Cannot Lose Them
20251,111,Lost customers
20253,542,Potential Loyalist
20254,332,Hibernating customers
20256,211,Hibernating customers
20257,112,Lost customers
20258,313,Promising
20259,531,Potential Loyalist
20260,111,Lost customers
20261,132,Hibernating customers
20262,534,Need Attention
20263,212,Hibernating customers
20264,232,Hibernating customers
20265,413,Promising
20266,544,Champions
20267,213,About To Sleep
20269,515,Promising
20270,535,Need Attention
20271,233,Hibernating customers
20273,432,Potential Loyalist
20274,411,New Customers
20275,115,Cannot Lose Them
20276,252,At Risk
20277,513,Promising
20278,311,New Customers
20279,532,Potential Loyalist
20281,435,Loyal
20282,112,Lost customers
20283,112,Lost customers
20284,535,Need Attention
20286,215,Cannot Lose Them
20287,313,Promising
20289,411,New Customers
20290,433,Potential Loyalist
20291,334,Need Attention
20292,344,Loyal
20293,312,About To Sleep
20294,254,At Risk
20296,542,Potential Loyalist
20297,315,Promising
20298,254,At Risk
20301,512,New Customers
20302,433,Potential Loyalist
20303,111,Lost customers
20304,213,About To Sleep
20305,443,Need Attention
20306,135,At Risk
20307,414,Promising
20308,411,New Customers
20309,344,Loyal
20311,435,Loyal
20312,414,Promising
20314,533,Potential Loyalist
20315,214,Cannot Lose Them
20316,212,Hibernating customers
20318,241,About To Sleep
20318,241,Hibernating customers
20319,431,Potential Loyalist
20320,111,Lost customers
20321,431,Potential Loyalist
20322,514,Promising
20323,443,Need Attention
20324,413,Promising
20326,335,Loyal
20329,512,New Customers
20330,213,About To Sleep
20331,213,About To Sleep
20332,414,Promising
20335,411,New Customers
20337,231,About To Sleep
20337,231,Hibernating customers
20339,231,About To Sleep
20339,231,Hibernating customers
20340,212,Hibernating customers
20341,245,At Risk
20344,432,Potential Loyalist
20345,114,Cannot Lose Them
20347,445,Champions
20348,231,About To Sleep
20348,231,Hibernating customers
20349,314,Promising
20351,114,Cannot Lose Them
20353,333,Potential Loyalist
20354,333,Potential Loyalist
20355,332,Hibernating customers
20356,332,Hibernating customers
20359,335,Loyal
20360,342,Potential Loyalist
20361,445,Champions
20362,232,Hibernating customers
20363,334,Need Attention
20367,111,Lost customers
20368,113,Cannot Lose Them
20369,134,At Risk
20370,353,Potential Loyalist
20371,313,Promising
20373,332,Hibernating customers
20374,312,About To Sleep
20375,312,About To Sleep
20376,413,Promising
20377,131,Lost customers
20378,211,Hibernating customers
20379,534,Need Attention
20380,431,Potential Loyalist
20381,432,Potential Loyalist
20383,445,Champions
20384,534,Need Attention
20385,242,At Risk
20386,552,Potential Loyalist
20387,245,At Risk
20388,543,Loyal
20389,232,Hibernating customers
20390,245,At Risk
20394,542,Potential Loyalist
20395,215,Cannot Lose Them
20397,233,Hibernating customers
20399,231,About To Sleep
20399,231,Hibernating customers
20400,214,Cannot Lose Them
20401,532,Potential Loyalist
20402,133,At Risk
20403,333,Potential Loyalist
20404,414,Promising
20405,114,Cannot Lose Them
20406,444,Loyal
20409,411,New Customers
20410,112,Lost customers
20412,412,New Customers
20413,211,Hibernating customers
20414,254,At Risk
20416,213,About To Sleep
20417,115,Cannot Lose Them
20418,235,At Risk
20420,434,Need Attention
20421,243,At Risk
20423,211,Hibernating customers
20424,311,New Customers
20426,331,About To Sleep
20427,342,Potential Loyalist
20428,552,Potential Loyalist
20429,511,New Customers
20433,314,Promising
20435,134,At Risk
20436,212,Hibernating customers
20437,544,Champions
20441,313,Promising
20442,452,Potential Loyalist
20444,211,Hibernating customers
20445,413,Promising
20446,115,Cannot Lose Them
20447,215,Cannot Lose Them
20448,112,Lost customers
20449,335,Loyal
20450,411,New Customers
20451,112,Lost customers
20452,335,Loyal
20453,411,New Customers
20454,312,About To Sleep
20456,544,Champions
20457,515,Promising
20459,344,Loyal
20461,334,Need Attention
20462,333,Potential Loyalist
20463,331,About To Sleep
20464,314,Promising
20465,535,Need Attention
20468,353,Potential Loyalist
20470,331,About To Sleep
20471,113,Cannot Lose Them
20472,111,Lost customers
20474,453,Potential Loyalist
20475,313,Promising
20476,555,Champions
20477,511,New Customers
20478,554,Champions
20480,315,Promising
20481,415,Promising
20482,234,At Risk
20483,245,At Risk
20484,515,Promising
20486,441,Potential Loyalist
20487,534,Need Attention
20488,411,New Customers
20489,545,Champions
20491,355,Loyal
20496,434,Need Attention
20497,413,Promising
20498,335,Loyal
20500,211,Hibernating customers
20502,343,Need Attention
20503,115,Cannot Lose Them
20505,542,Potential Loyalist
20506,333,Potential Loyalist
20508,352,Potential Loyalist
20509,542,Potential Loyalist
20510,343,Need Attention
20511,231,About To Sleep
20511,231,Hibernating customers
20512,313,Promising
20513,555,Champions
20514,245,At Risk
20515,355,Loyal
20516,234,At Risk
20517,311,New Customers
20518,554,Champions
20519,211,Hibernating customers
20520,134,At Risk
20521,112,Lost customers
20523,444,Loyal
20524,244,At Risk
20525,212,Hibernating customers
20526,433,Potential Loyalist
20527,334,Need Attention
20528,534,Need Attention
20529,331,About To Sleep
20531,355,Loyal
20532,314,Promising
20533,354,Loyal
20534,544,Champions
20535,512,New Customers
20536,114,Cannot Lose Them
20537,211,Hibernating customers
20538,214,Cannot Lose Them
20539,533,Potential Loyalist
20541,215,Cannot Lose Them
20542,213,About To Sleep
20545,115,Cannot Lose Them
20546,414,Promising
20548,455,Champions
20551,234,At Risk
20553,532,Potential Loyalist
20554,214,Cannot Lose Them
20555,243,At Risk
20556,413,Promising
20557,434,Need Attention
20559,533,Potential Loyalist
20560,542,Potential Loyalist
20567,542,Potential Loyalist
20568,232,Hibernating customers
20569,533,Potential Loyalist
20571,511,New Customers
20572,335,Loyal
20573,331,About To Sleep
20575,145,At Risk
20576,313,Promising
20577,313,Promising
20579,335,Loyal
20580,442,Potential Loyalist
20581,411,New Customers
20582,211,Hibernating customers
20583,434,Need Attention
20584,545,Champions
20586,315,Promising
20587,212,Hibernating customers
20588,114,Cannot Lose Them
20589,315,Promising
20591,435,Loyal
20592,312,About To Sleep
20593,312,About To Sleep
20594,313,Promising
20595,215,Cannot Lose Them
20596,131,Lost customers
20597,535,Need Attention
20598,434,Need Attention
20599,213,About To Sleep
20600,433,Potential Loyalist
20601,431,Potential Loyalist
20602,312,About To Sleep
20603,111,Lost customers
20604,544,Champions
20605,113,Cannot Lose Them
20606,244,At Risk
20607,234,At Risk
20609,135,At Risk
20610,344,Loyal
20611,353,Potential Loyalist
20612,242,At Risk
20613,211,Hibernating customers
20614,532,Potential Loyalist
20617,342,Potential Loyalist
20621,533,Potential Loyalist
20622,433,Potential Loyalist
20625,443,Need Attention
20626,532,Potential Loyalist
20627,234,At Risk
20628,114,Cannot Lose Them
20630,533,Potential Loyalist
20633,515,Promising
20634,211,Hibernating customers
20635,243,At Risk
20636,241,About To Sleep
20636,241,Hibernating customers
20637,234,At Risk
20638,111,Lost customers
20639,414,Promising
20640,111,Lost customers
20641,542,Potential Loyalist
20643,515,Promising
20644,133,At Risk
20645,111,Lost customers
20646,111,Lost customers
20647,215,Cannot Lose Them
20650,334,Need Attention
20651,242,At Risk
20652,443,Need Attention
20653,211,Hibernating customers
20655,411,New Customers
20656,114,Cannot Lose Them
20657,334,Need Attention
20658,114,Cannot Lose Them
20660,434,Need Attention
20662,313,Promising
20663,112,Lost customers
20665,211,Hibernating customers
20667,545,Champions
20668,412,New Customers
20670,433,Potential Loyalist
20671,354,Loyal
20673,114,Cannot Lose Them
20674,551,Potential Loyalist
20675,554,Champions
20676,112,Lost customers
20677,433,Potential Loyalist
20678,333,Potential Loyalist
20680,112,Lost customers
20681,234,At Risk
20682,515,Promising
20683,234,At Risk
20684,432,Potential Loyalist
20685,335,Loyal
20686,445,Champions
20687,115,Cannot Lose Them
20689,314,Promising
20690,232,Hibernating customers
20691,532,Potential Loyalist
20693,443,Need Attention
20694,432,Potential Loyalist
20696,254,At Risk
20697,444,Loyal
20700,112,Lost customers
20701,411,New Customers
20703,131,Lost customers
20705,113,Cannot Lose Them
20706,433,Potential Loyalist
20707,412,New Customers
20709,442,Potential Loyalist
20710,452,Potential Loyalist
20711,215,Cannot Lose Them
20712,454,Champions
20714,212,Hibernating customers
20719,432,Potential Loyalist
20720,434,Need Attention
20721,213,About To Sleep
20722,233,Hibernating customers
20723,112,Lost customers
20724,132,Hibernating customers
20725,435,Loyal
20728,331,About To Sleep
20729,211,Hibernating customers
20730,341,Potential Loyalist
20731,412,New Customers
20732,231,About To Sleep
20732,231,Hibernating customers
20735,345,Loyal
20736,233,Hibernating customers
20738,543,Loyal
20739,442,Potential Loyalist
20741,115,Cannot Lose Them
20742,543,Loyal
20743,433,Potential Loyalist
20744,234,At Risk
20745,414,Promising
20746,513,Promising
20747,134,At Risk
20748,235,At Risk
20749,431,Potential Loyalist
20750,333,Potential Loyalist
20751,114,Cannot Lose Them
20752,311,New Customers
20753,414,Promising
20755,114,Cannot Lose Them
20756,244,At Risk
20757,213,About To Sleep
20758,432,Potential Loyalist
20759,313,Promising
20760,311,New Customers
20761,213,About To Sleep
20762,435,Loyal
20763,312,About To Sleep
20764,315,Promising
20765,412,New Customers
20767,215,Cannot Lose Them
20769,233,Hibernating customers
20770,512,New Customers
20771,115,Cannot Lose Them
20772,352,Potential Loyalist
20773,134,At Risk
20774,132,Hibernating customers
20775,332,Hibernating customers
20777,511,New Customers
20778,531,Potential Loyalist
20780,114,Cannot Lose Them
20781,214,Cannot Lose Them
20782,445,Champions
20783,315,Promising
20784,211,Hibernating customers
20785,333,Potential Loyalist
20787,433,Potential Loyalist
20788,112,Lost customers
20789,113,Cannot Lose Them
20791,232,Hibernating customers
20793,135,At Risk
20794,111,Lost customers
20795,231,About To Sleep
20795,231,Hibernating customers
20796,232,Hibernating customers
20797,535,Need Attention
20798,335,Loyal
20799,311,New Customers
20800,312,About To Sleep
20801,112,Lost customers
20802,515,Promising
20803,113,Cannot Lose Them
20804,355,Loyal
20805,112,Lost customers
20806,111,Lost customers
20807,114,Cannot Lose Them
20808,111,Lost customers
20810,545,Champions
20813,113,Cannot Lose Them
20814,133,At Risk
20815,331,About To Sleep
20817,211,Hibernating customers
20818,211,Hibernating customers
20819,432,Potential Loyalist
20820,434,Need Attention
20821,335,Loyal
20822,542,Potential Loyalist
20823,411,New Customers
20824,115,Cannot Lose Them
20826,111,Lost customers
20827,233,Hibernating customers
20828,113,Cannot Lose Them
20829,545,Champions
20830,511,New Customers
20831,235,At Risk
20832,213,About To Sleep
20834,315,Promising
20835,454,Champions
20836,511,New Customers
20838,445,Champions
20842,211,Hibernating customers
20843,215,Cannot Lose Them
20846,411,New Customers
20847,111,Lost customers
20848,234,At Risk
20850,532,Potential Loyalist
20851,334,Need Attention
20853,342,Potential Loyalist
20856,531,Potential Loyalist
20857,442,Potential Loyalist
20858,111,Lost customers
20859,111,Lost customers
20860,112,Lost customers
20867,134,At Risk
20869,134,At Risk
20871,434,Need Attention
20872,211,Hibernating customers
20873,111,Lost customers
20874,111,Lost customers
20875,111,Lost customers
20876,112,Lost customers
20877,445,Champions
20878,213,About To Sleep
20879,515,Promising
20882,452,Potential Loyalist
20883,311,New Customers
20884,412,New Customers
20885,233,Hibernating customers
20886,114,Cannot Lose Them
20887,112,Lost customers
20888,335,Loyal
20890,111,Lost customers
20892,413,Promising
20893,515,Promising
20894,434,Need Attention
20895,235,At Risk
20897,135,At Risk
20898,511,New Customers
20899,343,Need Attention
20901,511,New Customers
20904,531,Potential Loyalist
20905,334,Need Attention
20906,253,At Risk
20907,113,Cannot Lose Them
20908,234,At Risk
20909,113,Cannot Lose Them
20910,244,At Risk
20912,213,About To Sleep
20913,353,Potential Loyalist
20914,454,Champions
20915,114,Cannot Lose Them
20916,435,Loyal
20917,312,About To Sleep
20919,412,New Customers
20920,212,Hibernating customers
20921,332,Hibernating customers
20923,433,Potential Loyalist
20927,344,Loyal
20928,234,At Risk
20930,111,Lost customers
20931,155,Cannot Lose Them
20932,334,Need Attention
20933,111,Lost customers
20934,513,Promising
20936,212,Hibernating customers
